User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_583,Tesla Model 3,85.0,Station_324,New York,2024-01-25 06:00:00,2024-01-25 08:47:00,74.7896950755514,1.8798623119420805,21.10837172285618,10.342252696579553,Morning,Saturday,16.30623976881609,69.88709284489468,260.0043740481551,32.745897574028064,3.0,Level 1,Long-Distance Traveler
User_584,Tesla Model 3,75.0,Station_42,San Francisco,2024-01-25 07:00:00,2024-01-25 10:24:00,41.980753234068054,1.7321354425638893,14.090858743837904,37.620635296365485,Evening,Sunday,14.258182790042477,60.364165292453684,156.73213771865275,15.617520571994522,4.814970203016184,DC Fast Charger,Casual Driver
User_585,Chevy Bolt,91.77553027947226,Station_403,Los Angeles,2024-01-25 08:00:00,2024-01-25 09:44:00,66.82312116249,2.985954969992374,11.89627327539795,22.68582477738005,Evening,Sunday,76.65817666174327,84.90230211496663,108.85225690019809,36.04195930468979,5.0,Level 1,Commuter
User_586,Hyundai Kona,50.0,Station_210,Los Angeles,2024-01-25 09:00:00,2024-01-25 09:43:00,47.18840893514874,3.3301281116830976,5.340049724227951,29.793613883827913,Evening,Wednesday,17.56487802139744,54.49094700636411,156.46392580325875,5.107230642442021,3.0,Level 1,Long-Distance Traveler
User_587,BMW i3,100.0,Station_229,San Francisco,2024-01-25 10:00:00,2024-01-25 11:07:00,46.29599734888577,2.153857223588153,10.600401685765078,13.904868183459348,Morning,Tuesday,72.22602916274909,84.03560603066902,89.60070046131247,9.89320650990976,6.817970665440446,Level 2,Casual Driver
User_588,Tesla Model 3,75.0,Station_350,Los Angeles,2024-01-25 11:00:00,2024-01-25 13:49:00,37.10851773104313,2.9383941173028547,20.080307716207404,20.354811552238402,Evening,Monday,33.299940358533576,58.815738709345766,32.17691631628233,15.648673640514595,1.8964453073205336,Level 2,Long-Distance Traveler
User_589,BMW i3,62.0,Station_275,Houston,2024-01-25 12:00:00,2024-01-25 13:14:00,71.97510217973728,1.057536323648838,23.65002521190977,32.02073544910948,Morning,Monday,63.10375471060478,63.99918589403212,103.9155587984807,21.52620216393159,5.0,Level 2,Commuter
User_590,Tesla Model 3,85.0,Station_442,San Francisco,2024-01-25 13:00:00,2024-01-25 15:54:00,,3.735995768903568,22.128407956576474,31.004562598908453,Evening,Wednesday,45.02676544775325,62.319256394629825,254.5440878406694,-4.040964038381835,4.0,Level 1,Commuter
User_591,Tesla Model 3,50.0,Station_279,Los Angeles,2024-01-25 14:00:00,2024-01-25 17:57:00,45.134038075505366,2.0188481899147668,,10.676358867519522,Morning,Wednesday,51.051321059781294,75.88273060916863,193.90712045321132,2.872382522475686,3.0,Level 2,Casual Driver
User_592,Tesla Model 3,85.0,Station_251,New York,2024-01-25 15:00:00,2024-01-25 18:12:00,23.920921968262732,2.1458063544955026,25.796602896239076,6.984975882158874,Afternoon,Wednesday,86.84411862438084,89.24746094399288,11.97092257648914,22.170226466953117,4.415774008975135,Level 2,Commuter
User_593,Hyundai Kona,85.0,Station_310,New York,2024-01-25 16:00:00,2024-01-25 19:43:00,40.63092350376829,2.7497394121507943,25.767194138166378,9.165930228007497,Afternoon,Sunday,31.278431311471458,70.89589429940227,250.2821966735628,17.414579084848018,4.0,Level 1,Long-Distance Traveler
User_594,Nissan Leaf,62.0,Station_208,Houston,2024-01-25 17:00:00,2024-01-25 18:44:00,75.40700953728192,3.1544865399763964,17.72970871647675,9.081870690631083,Evening,Sunday,32.02965792973367,101.60527923430952,93.79222804570131,12.45705780248593,0.0,Level 2,Commuter
User_595,BMW i3,62.0,Station_321,San Francisco,2024-01-25 18:00:00,2024-01-25 21:18:00,,3.3149838274676062,18.86581793926711,31.583421759595048,Night,Tuesday,47.88191719759692,66.77787000210006,55.86446952920233,10.71632154134566,7.0,DC Fast Charger,Casual Driver
User_596,Hyundai Kona,75.0,Station_140,Los Angeles,2024-01-25 19:00:00,2024-01-25 22:44:00,36.490277883670345,0.7047543150612254,5.949301763553466,23.36364120539393,Night,Monday,64.22809474454678,76.17290419324496,241.98464368309698,36.04862346055762,2.0,Level 2,Long-Distance Traveler
User_597,Hyundai Kona,85.0,Station_280,Los Angeles,2024-01-25 20:00:00,2024-01-25 20:58:00,67.56014288077881,2.8112366498993966,8.97054959336193,37.67046404159672,Afternoon,Thursday,69.3146975661584,96.93664540216875,145.6653928623303,35.8188602256871,7.0,DC Fast Charger,Commuter
User_598,Hyundai Kona,75.0,Station_34,New York,2024-01-25 21:00:00,2024-01-25 21:47:00,52.57470179430345,3.265989573804946,4.7115832049707596,12.328853901074694,Evening,Tuesday,89.10032843307252,82.21819366749506,165.45403485947003,16.54458122590386,5.0,Level 2,Commuter
User_599,Hyundai Kona,85.0,Station_309,Houston,2024-01-25 22:00:00,2024-01-25 22:49:00,28.279857147188363,2.6937194091618064,13.226974760476542,24.9637246919867,Evening,Tuesday,62.57412042187828,88.35855052582593,190.6843550232037,12.38716532742395,0.0,Level 2,Commuter
User_600,Hyundai Kona,62.0,Station_392,New York,2024-01-25 23:00:00,2024-01-25 23:43:00,28.869124795956566,1.1539207497704678,32.83003788863654,46.05917303279747,Evening,Sunday,81.27280773777099,95.97179380144213,210.27725035738095,30.89722993782202,4.0,DC Fast Charger,Casual Driver
User_601,Chevy Bolt,85.0,Station_18,New York,2024-01-26 00:00:00,2024-01-26 03:11:00,13.116998507416145,3.537873194776532,,25.799548370977334,Night,Saturday,5.065719156270278,77.77587129654894,213.72336396331434,32.05495299019442,0.52409502806589,Level 1,Casual Driver
User_602,BMW i3,50.0,Station_57,Houston,2024-01-26 01:00:00,2024-01-26 04:26:00,21.4227595329351,0.7348796153422308,9.189077428815661,28.072895576530428,Afternoon,Monday,86.49476539812044,52.98111185901106,74.38130924687583,12.043850042390211,7.0,DC Fast Charger,Commuter
User_603,Hyundai Kona,100.0,Station_112,San Francisco,2024-01-26 02:00:00,2024-01-26 03:23:00,45.11780647869832,3.9527047377539133,4.273735085390689,7.070463343804775,Evening,Sunday,13.581959675481777,76.36656023654798,162.80604119894906,-3.858987596285049,0.0,Level 1,Long-Distance Traveler
User_604,BMW i3,62.0,Station_5,Los Angeles,2024-01-26 03:00:00,2024-01-26 04:00:00,26.29222408241131,1.778820810872269,3.593327631512293,33.69455231040068,Afternoon,Thursday,40.476013818815545,69.66797732415742,177.81252667841642,32.06059184530071,2.0,Level 2,Commuter
User_605,Chevy Bolt,75.0,Station_410,San Francisco,2024-01-26 04:00:00,2024-01-26 05:27:00,51.636842344281185,0.7835521249094246,14.606984402944972,13.479666789464092,Afternoon,Monday,32.40961572811105,78.63615922559178,277.732606764294,31.302787524423408,0.0,Level 1,Long-Distance Traveler
User_606,Chevy Bolt,85.0,Station_414,Chicago,2024-01-26 05:00:00,2024-01-26 07:13:00,44.81719081526413,1.0358587667958,12.546861495301147,32.94204561906906,Morning,Tuesday,66.40059792966022,88.70306595249613,174.92688876199773,-6.159650195104213,1.658013067443325,Level 1,Long-Distance Traveler
User_607,BMW i3,50.0,Station_182,Chicago,2024-01-26 06:00:00,2024-01-26 09:19:00,19.362005744810176,2.536249341680839,29.626242800392035,35.25777162955957,Night,Wednesday,47.22523795880807,83.91200043508005,107.74848344345335,0.3746593402422871,7.0,DC Fast Charger,Casual Driver
User_608,Tesla Model 3,75.0,Station_13,Chicago,2024-01-26 07:00:00,2024-01-26 10:35:00,55.395791438648764,2.2530272958131086,31.554096556735363,12.864307212312454,Afternoon,Monday,12.98057685502397,61.21899271402144,163.25017153036194,29.71628091352946,6.0,Level 1,Commuter
User_609,Nissan Leaf,50.0,Station_339,Houston,2024-01-26 08:00:00,2024-01-26 10:37:00,22.016443610220865,1.2691575992195072,41.19625063945213,35.94010097989639,Morning,Monday,23.665610919342743,74.89872941823225,236.5735610243411,11.544380927607264,0.0,Level 1,Casual Driver
User_610,Tesla Model 3,75.0,Station_285,New York,2024-01-26 09:00:00,2024-01-26 12:59:00,67.38186056016852,0.7992102307305,2.63696678953564,25.815182356749375,Night,Wednesday,12.054790024376816,86.4902469957745,233.8834989699705,5.890056032833771,2.0,DC Fast Charger,Commuter
User_611,Tesla Model 3,75.0,Station_259,San Francisco,2024-01-26 10:00:00,2024-01-26 13:07:00,68.23834404896303,2.7104371990468517,8.991499198950546,39.68502240326799,Evening,Thursday,30.228181598609112,80.04374460476306,245.31466887785396,11.712169604952358,7.0,Level 1,Long-Distance Traveler
User_612,Tesla Model 3,62.0,Station_90,Los Angeles,2024-01-26 11:00:00,2024-01-26 11:54:00,67.13334039157891,1.2341548025396727,27.95671520137067,32.69770059193057,Evening,Thursday,23.50594715611516,76.14600844871192,7.619894391103201,8.087592836673355,4.0,Level 1,Casual Driver
User_613,Hyundai Kona,75.0,Station_104,Chicago,2024-01-26 12:00:00,2024-01-26 15:40:00,42.91893733882982,3.1653954182663813,13.104480594253658,22.071556691970493,Morning,Monday,34.83463935826441,97.25178675418088,129.4031901986671,6.362088419350972,5.0,DC Fast Charger,Casual Driver
User_614,Chevy Bolt,50.0,Station_379,San Francisco,2024-01-26 13:00:00,2024-01-26 13:48:00,,0.8945285041654976,15.335022668945852,22.673429395730526,Evening,Sunday,63.513114178742214,89.38804186609424,96.03007809713661,28.42298641328152,0.0,DC Fast Charger,Casual Driver
User_615,Tesla Model 3,62.0,Station_186,Chicago,2024-01-26 14:00:00,2024-01-26 17:49:00,35.327332248586075,1.4716437603646675,44.67299945575187,25.36250422932223,Morning,Wednesday,51.41733330420172,73.33529424607988,128.32099334561258,29.212784494288904,3.0,DC Fast Charger,Long-Distance Traveler
User_616,Chevy Bolt,62.0,Station_250,Chicago,2024-01-26 15:00:00,2024-01-26 17:45:00,74.51050318325304,1.589218757649078,7.994911673203704,29.59671412822717,Morning,Saturday,70.43050310785254,95.65922813290567,298.29967593868054,36.383385462428805,1.0,Level 1,Casual Driver
User_617,BMW i3,50.0,Station_255,Los Angeles,2024-01-26 16:00:00,2024-01-26 16:32:00,,1.0098888456527892,37.57241996661435,17.342541089785524,Evening,Monday,43.70577587099555,73.82277116126612,73.80774219139828,35.308299865666505,6.0,Level 2,Commuter
User_618,Nissan Leaf,85.0,Station_76,Houston,2024-01-26 17:00:00,2024-01-26 20:44:00,49.73870005239731,2.0155172553936804,32.868369584228795,19.584955491591106,Night,Wednesday,85.7276473198578,52.82854414772641,272.1851200948879,7.812917020555137,6.0,DC Fast Charger,Commuter
User_619,BMW i3,1.5365397434796702,Station_386,New York,2024-01-26 18:00:00,2024-01-26 19:55:00,23.52224181213657,1.8443738513652728,42.38027139821144,0.6713465052444556,Morning,Tuesday,74.93082559717652,96.89694699240272,162.18850148381796,13.67513571087282,5.0,DC Fast Charger,Long-Distance Traveler
User_620,BMW i3,100.0,Station_459,Houston,2024-01-26 19:00:00,2024-01-26 22:58:00,44.95337165292389,1.5923756223747267,34.04003943718871,26.378650513303967,Night,Saturday,66.85003619045646,61.31395762559154,232.24489413203278,22.59449152426216,5.0,Level 1,Casual Driver
User_621,Hyundai Kona,121.2118923533745,Station_108,San Francisco,2024-01-26 20:00:00,2024-01-26 22:54:00,66.70523645325736,1.8952201719593706,6.513656892904606,32.285230726225045,Night,Wednesday,56.717972183061356,83.6461815329856,166.62444388661453,32.84721980697499,7.0,Level 2,Commuter
User_622,Nissan Leaf,62.0,Station_156,Houston,2024-01-26 21:00:00,2024-01-26 23:51:00,44.062154790555624,2.714331888364399,12.637728429568222,5.449246048885791,Morning,Sunday,74.68318533575786,73.06427881282285,10.898430607673127,3.8021745490188366,3.0,Level 2,Casual Driver
User_623,BMW i3,100.0,Station_82,San Francisco,2024-01-26 22:00:00,2024-01-26 22:38:00,14.0255330182289,2.276768301061686,30.774973074751962,10.794989403683939,Night,Monday,87.71511040292735,85.38816818984216,274.27158785342897,9.344345738493068,7.0,Level 1,Commuter
User_624,BMW i3,85.0,Station_77,San Francisco,2024-01-26 23:00:00,2024-01-27 02:39:00,21.76458667261335,2.0100101346312087,20.317417967928414,23.20977594440839,Morning,Friday,64.87936303535116,59.01954509147424,204.08251867131,20.678423517606525,7.0,DC Fast Charger,Long-Distance Traveler
User_625,Nissan Leaf,50.0,Station_485,New York,2024-01-27 00:00:00,2024-01-27 02:03:00,16.554623964548597,6.49400704276254,36.74898063246032,30.017670245323252,Evening,Thursday,69.43228823059195,52.06275801814783,299.26170846893746,-1.6386571488364883,0.0,Level 1,Commuter
User_626,Nissan Leaf,65.23649825134287,Station_470,Los Angeles,2024-01-27 01:00:00,2024-01-27 03:58:00,15.474096088332848,0.7877986428506285,8.613364508124336,15.063206952124467,Evening,Monday,46.07069571420915,58.59052044642799,,12.602687128795889,5.0,Level 2,Commuter
User_627,BMW i3,50.0,Station_460,New York,2024-01-27 02:00:00,2024-01-27 05:53:00,43.51234710063929,1.1812191146524962,26.13523981227178,6.619677868033717,Evening,Wednesday,17.369808651685883,95.17216451077678,141.16813211268564,21.078461325587387,3.0,DC Fast Charger,Commuter
User_628,Nissan Leaf,75.0,Station_258,Houston,2024-01-27 03:00:00,2024-01-27 06:14:00,38.5981394103895,1.369419618363992,26.562952201212457,45.044269358732905,Evening,Saturday,37.92749853459692,75.10094365242409,298.319221457481,6.161191380180163,6.0,Level 2,Long-Distance Traveler
User_629,BMW i3,62.0,Station_127,San Francisco,2024-01-27 04:00:00,2024-01-27 06:48:00,45.07891731764474,2.400914068190405,,6.5566109443781215,Evening,Saturday,40.17000798850017,94.60366858673899,250.41634858297155,7.33503583628978,5.0,Level 2,Commuter
User_630,BMW i3,85.0,Station_485,Chicago,2024-01-27 05:00:00,2024-01-27 05:49:00,58.773145516516124,2.746555880784028,12.802289341306434,22.03951080420965,Night,Wednesday,70.8802102208019,72.25262595365619,87.25015523286773,4.700463191367502,6.0,Level 2,Long-Distance Traveler
User_631,Hyundai Kona,62.0,Station_391,Chicago,2024-01-27 06:00:00,2024-01-27 07:04:00,65.539397780162,1.9651245325256728,5.210684627425631,32.84723522607135,Night,Thursday,45.97265795541939,51.33001152315027,166.1593670762652,8.90452585554962,6.0,Level 2,Long-Distance Traveler
User_632,Tesla Model 3,62.0,Station_282,San Francisco,2024-01-27 07:00:00,2024-01-27 08:22:00,79.21399696256503,2.604326202856168,20.613804158936112,22.484565355417633,Night,Monday,37.49932663104295,96.67970859560401,,-1.2045317001237752,4.0,DC Fast Charger,Commuter
User_633,BMW i3,62.0,Station_474,New York,2024-01-27 08:00:00,2024-01-27 11:24:00,62.91943734898983,1.110562981668299,37.24345801158542,38.967048172297254,Afternoon,Saturday,39.360139370470705,50.60418727572144,268.54743343794433,21.519498317087468,4.0,DC Fast Charger,Casual Driver
User_634,Chevy Bolt,35.044354421165465,Station_88,Los Angeles,2024-01-27 09:00:00,2024-01-27 11:19:00,18.39971040043272,2.065520389554198,5.904189492591163,28.021511275917074,Afternoon,Saturday,36.50968370288002,85.7697373307883,160.4171358204794,15.833470808710103,0.0,DC Fast Charger,Commuter
User_635,Tesla Model 3,62.0,Station_204,New York,2024-01-27 10:00:00,2024-01-27 13:52:00,47.492300242260534,3.4103006062052286,44.87220045649857,6.153396129012328,Morning,Friday,62.161130173516035,63.079479800403355,46.772157427623455,-5.253638201447788,7.0,Level 1,Long-Distance Traveler
User_636,Tesla Model 3,85.0,Station_16,San Francisco,2024-01-27 11:00:00,2024-01-27 14:29:00,21.47142841095029,3.1162253455849,47.18975870041258,26.87453275967183,Afternoon,Tuesday,53.35164134135862,86.03135032630132,281.2570146793227,16.60261301916026,4.0,DC Fast Charger,Casual Driver
User_637,Tesla Model 3,75.0,Station_151,San Francisco,2024-01-27 12:00:00,2024-01-27 14:45:00,21.86794779138668,3.3833368265812283,29.88406599854634,40.433053782268175,Evening,Friday,43.8356488045344,61.372029465728886,229.7015932435815,35.01191454749671,2.0,Level 2,Commuter
User_638,Hyundai Kona,75.0,Station_424,Los Angeles,2024-01-27 13:00:00,2024-01-27 13:33:00,78.23764802345093,2.7832118665409835,10.32712933232258,10.553717581788451,Evening,Tuesday,76.09869924748591,59.3125092229608,66.63692341792364,30.186703772074473,2.0,Level 2,Commuter
User_639,BMW i3,62.0,Station_254,Houston,2024-01-27 14:00:00,2024-01-27 17:04:00,79.75044564145941,3.4334638396187636,,12.674896170841464,Evening,Saturday,19.733751440310023,69.3314433824692,187.45945695541621,29.394453538783672,3.0,DC Fast Charger,Commuter
User_640,Hyundai Kona,85.0,Station_188,Houston,2024-01-27 15:00:00,2024-01-27 18:21:00,66.89909636313753,2.7694854642977385,39.324141107074205,17.09197469429383,Morning,Tuesday,22.593136047374216,75.40468288713939,227.42716140391553,-4.073387952520587,6.0,DC Fast Charger,Commuter
User_641,BMW i3,62.0,Station_329,Los Angeles,2024-01-27 16:00:00,2024-01-27 19:17:00,68.06928828300951,1.3211779345219874,34.39817877514721,29.472256292394487,Morning,Monday,62.06441940214671,82.6938659048567,135.72503239178508,-4.9925236650444536,1.0,Level 1,Commuter
User_642,Hyundai Kona,50.0,Station_32,Houston,2024-01-27 17:00:00,2024-01-27 19:11:00,40.05179662487088,1.0397449093656566,26.32801687036438,36.047119660452275,Morning,Saturday,21.780356953491157,92.3319815886202,114.7560838987734,30.28535775941765,2.0,DC Fast Charger,Casual Driver
User_643,Hyundai Kona,85.0,Station_271,Chicago,2024-01-27 18:00:00,2024-01-27 19:16:00,77.6778219726915,2.875962347601015,36.88376940480415,31.18668658595777,Morning,Saturday,18.74774586385513,92.78183120974893,169.2012300844277,16.71941917567966,5.0,Level 1,Commuter
User_644,Chevy Bolt,62.0,Station_485,Houston,2024-01-27 19:00:00,2024-01-27 21:03:00,38.36041212940863,1.2969834264391895,38.34376389041496,10.22554197002394,Night,Tuesday,72.50501027428835,86.30071771574521,281.0252124025229,5.501271668564232,4.0,DC Fast Charger,Long-Distance Traveler
User_645,Hyundai Kona,75.0,Station_397,Houston,2024-01-27 20:00:00,2024-01-27 23:21:00,6.337534264521747,0.9414062476062164,4.315961671253241,12.547932563551505,Morning,Wednesday,44.29225742818147,55.5236463027372,170.92055240618774,26.70894079525074,4.0,Level 1,Long-Distance Traveler
User_646,Nissan Leaf,100.0,Station_5,Houston,2024-01-27 21:00:00,2024-01-27 22:17:00,6.978771350415376,2.891860216001961,35.788923541786666,23.11595887064034,Morning,Tuesday,23.831531591573373,78.77996734336779,76.9515940823401,27.35537042917752,6.0,DC Fast Charger,Casual Driver
User_647,Chevy Bolt,62.0,Station_459,Chicago,2024-01-27 22:00:00,2024-01-28 00:00:00,30.549130796547445,3.7469924581485192,31.231512722736436,28.455690213874878,Afternoon,Tuesday,59.65792096193613,75.65430435209912,121.4615969598033,29.50261342460304,7.0,DC Fast Charger,Long-Distance Traveler
User_648,Hyundai Kona,50.0,Station_330,Houston,2024-01-27 23:00:00,2024-01-28 02:29:00,62.42036136933443,2.500035280187061,29.90830340221348,8.075374255374006,Night,Thursday,119.05110747730419,50.38374047794385,263.5031195019603,23.667158357363988,0.0,DC Fast Charger,Casual Driver
User_649,Tesla Model 3,25.57336024448351,Station_308,Chicago,2024-01-28 00:00:00,2024-01-28 01:53:00,34.793159860012636,3.4129161973536832,11.915550358678773,19.58754470487846,Evening,Thursday,12.13162329310939,76.19400124506882,,33.37442726826608,1.0,Level 1,Long-Distance Traveler
User_650,Nissan Leaf,41.65658284822922,Station_333,Los Angeles,2024-01-28 01:00:00,2024-01-28 02:37:00,58.45788451376784,1.0203811604697435,,37.033515850968875,Afternoon,Monday,30.098041544985836,76.8615954584726,73.79130119150985,20.692803471033734,7.0,Level 2,Casual Driver
User_651,Nissan Leaf,100.0,Station_169,New York,2024-01-28 02:00:00,2024-01-28 04:48:00,50.16265770416625,3.6273550063634548,41.56617601285262,14.254269991958276,Morning,Monday,54.06032117164506,50.36291188518033,246.83536207622268,6.783882177943273,7.0,Level 1,Commuter
User_652,Nissan Leaf,100.0,Station_181,Los Angeles,2024-01-28 03:00:00,2024-01-28 06:54:00,76.06503880500838,3.7243685191469313,5.490322577166959,8.832716318205737,Evening,Wednesday,15.221759885479162,83.98306136985278,233.27340676216312,10.675410149056148,1.0,DC Fast Charger,Long-Distance Traveler
User_653,Chevy Bolt,75.0,Station_366,New York,2024-01-28 04:00:00,2024-01-28 06:34:00,51.216304722060435,1.8450506564618199,18.275261751487932,35.139822358759716,Evening,Thursday,89.52818265685809,56.59526966277224,54.83784076575183,14.461325524500765,5.0,Level 2,Long-Distance Traveler
User_654,Hyundai Kona,85.0,Station_178,Los Angeles,2024-01-28 05:00:00,2024-01-28 06:42:00,39.67713381108,3.9446141979027702,5.847147396013394,23.860680564434894,Evening,Friday,89.27457303572433,83.81584017151073,106.70587653759428,-1.3562252342415224,1.0,Level 1,Casual Driver
User_655,Hyundai Kona,50.0,Station_143,New York,2024-01-28 06:00:00,2024-01-28 06:33:00,68.2690209195155,1.5334868966903243,15.060556534510896,8.01047724502125,Afternoon,Monday,72.327300301089,63.80347684060182,205.70804023988822,11.872445971241746,3.0,Level 1,Casual Driver
User_656,Tesla Model 3,62.0,Station_362,New York,2024-01-28 07:00:00,2024-01-28 08:45:00,30.550011561630846,2.8343933534187222,8.831573588393466,38.44179324308953,Night,Monday,44.70101950340489,95.1456417676959,135.03776920278438,29.81421521116753,7.0,Level 2,Casual Driver
User_657,Tesla Model 3,75.0,Station_248,San Francisco,2024-01-28 08:00:00,2024-01-28 09:42:00,44.75866737764865,3.489771200380064,19.40437242911404,5.782817803801804,Night,Thursday,28.44310337367307,98.27285715890733,293.2067592472771,3.8586586385256734,5.0,DC Fast Charger,Long-Distance Traveler
User_658,Nissan Leaf,75.0,Station_127,New York,2024-01-28 09:00:00,2024-01-28 10:46:00,59.15730847009105,2.866837148550388,19.101417092688408,20.11401485878327,Evening,Thursday,14.433598941002616,54.773365039702355,276.608931979815,34.32752406146333,3.0,Level 2,Casual Driver
User_659,Tesla Model 3,100.0,Station_263,New York,2024-01-28 10:00:00,2024-01-28 11:17:00,57.145559970831265,2.569753498142236,5.962444720986591,13.627218405167334,Morning,Wednesday,82.43318506688816,93.33593640782243,245.05461153227114,38.02009094304093,7.0,DC Fast Charger,Commuter
User_660,Chevy Bolt,75.0,Station_40,San Francisco,2024-01-28 11:00:00,2024-01-28 14:03:00,,2.0733713859091227,38.68805256034166,38.29948700250448,Night,Thursday,48.45476290779429,82.51481540453399,39.053767256416336,2.0551494453317414,3.0,Level 2,Casual Driver
User_661,Hyundai Kona,75.0,Station_412,Houston,2024-01-28 12:00:00,2024-01-28 14:11:00,23.83688010187143,2.85364923342141,12.329512359502848,36.23594103516018,Night,Sunday,63.198836279094415,73.81270846074626,192.32269501445737,29.028763662192333,2.8254819703558147,Level 1,Commuter
User_662,Nissan Leaf,47.65326137555467,Station_416,Houston,2024-01-28 13:00:00,2024-01-28 15:15:00,29.349595038889554,2.5597015729885912,30.323895719219994,13.507211702937916,Morning,Tuesday,72.6049992234139,22.275215847207566,95.2684455561382,36.69341868132973,1.0,Level 1,Commuter
User_663,Tesla Model 3,85.0,Station_355,San Francisco,2024-01-28 14:00:00,2024-01-28 15:46:00,47.060925633313786,2.4455488373877685,10.41398710364594,31.57940064104084,Afternoon,Saturday,63.144128020794284,92.6389090142761,152.05684023287293,-7.163620818557389,6.0,Level 1,Casual Driver
User_664,Chevy Bolt,75.0,Station_255,Chicago,2024-01-28 15:00:00,2024-01-28 16:08:00,27.170170812816597,3.3209390614009493,23.824644086480745,9.887290856973978,Afternoon,Friday,46.8217530357587,79.21389611788328,163.1287884196002,4.162485470728397,4.0,DC Fast Charger,Commuter
User_665,Chevy Bolt,50.0,Station_143,New York,2024-01-28 16:00:00,2024-01-28 17:27:00,48.94232025145676,3.791622315899987,31.171170500929243,10.163701867084715,Morning,Saturday,75.81068442529316,89.15464228804454,112.72952000249526,31.508322982992226,4.0,DC Fast Charger,Commuter
User_666,Tesla Model 3,50.0,Station_240,New York,2024-01-28 17:00:00,2024-01-28 17:48:00,19.146538928197334,2.8041515802310166,35.45357670634186,7.523935074061204,Afternoon,Tuesday,56.81778300064369,55.05492161735283,153.05420582204593,24.147802798156853,1.0,Level 2,Commuter
User_667,Hyundai Kona,75.0,Station_228,San Francisco,2024-01-28 18:00:00,2024-01-28 19:57:00,58.19728526882489,1.7620474180588634,6.50874515305308,38.29626240191442,Evening,Sunday,25.84005873762033,83.11743200557254,221.2100281938695,19.90110938909792,5.0,DC Fast Charger,Casual Driver
User_668,Tesla Model 3,62.0,Station_341,San Francisco,2024-01-28 19:00:00,2024-01-28 21:22:00,65.20093720294392,2.952728388415329,22.57264064944385,9.017936694331294,Night,Sunday,13.909596696565245,77.57887511792278,214.92325852951828,15.032552008091375,7.197041544075574,DC Fast Charger,Casual Driver
User_669,Nissan Leaf,5.189529951841088,Station_198,Chicago,2024-01-28 20:00:00,2024-01-28 21:46:00,51.14211521001526,1.7809541535098248,21.118030649132418,34.739707312861626,Afternoon,Tuesday,58.189363147862366,69.1577279417634,290.76580556137594,18.38760345641107,2.0,Level 2,Commuter
User_670,Tesla Model 3,50.0,Station_65,Houston,2024-01-28 21:00:00,2024-01-28 22:46:00,69.71594630744188,3.783098445775636,10.063093768622078,37.11929536882584,Evening,Saturday,20.432310798427924,79.51998829798639,205.7699162392264,-4.47805197297919,4.0,DC Fast Charger,Long-Distance Traveler
User_671,Chevy Bolt,85.0,Station_388,Los Angeles,2024-01-28 22:00:00,2024-01-29 01:35:00,41.97718283907795,3.196445552138501,49.308369400939775,19.562816700909146,Evening,Tuesday,11.415452890941662,88.49863229758265,260.4855529228803,8.216271168307653,5.0,Level 2,Commuter
User_672,Tesla Model 3,50.0,Station_11,Houston,2024-01-28 23:00:00,2024-01-28 23:57:00,69.42235104080157,1.9373668689894512,9.88982074193077,10.834958906592462,Evening,Monday,29.13398078893268,99.88715307218884,74.04370796256828,37.268214954491775,5.0,DC Fast Charger,Casual Driver
User_673,Hyundai Kona,50.0,Station_108,New York,2024-01-29 00:00:00,2024-01-29 01:35:00,78.98357945200523,2.9040714587756455,37.47917296186442,32.75725727806328,Evening,Sunday,30.855323852249104,89.88889814024591,222.76171800791596,9.568914679552112,0.0,DC Fast Charger,Commuter
User_674,BMW i3,85.0,Station_26,San Francisco,2024-01-29 01:00:00,2024-01-29 01:39:00,8.527929006106092,2.9292312619958487,9.812104577010492,17.86108715956673,Evening,Saturday,40.40203633436858,66.02532263428573,99.2324060472996,39.93000319748301,1.0,Level 1,Commuter
User_675,Tesla Model 3,96.98923662331453,Station_445,Chicago,2024-01-29 02:00:00,2024-01-29 04:35:00,54.860003290031365,1.7409047219251486,38.70203714776589,18.791583931608667,Morning,Tuesday,16.504645864265477,133.6294352306017,225.6350477231055,-7.668417861130797,0.0,DC Fast Charger,Casual Driver
User_676,Hyundai Kona,105.55496694435764,Station_421,Houston,2024-01-29 03:00:00,2024-01-29 06:54:00,48.50288659256919,3.2569565894463173,43.60970746385774,13.984073654590322,Night,Monday,28.208935069265067,64.31222001060793,94.94198697812332,23.88774269762121,4.0,Level 2,Casual Driver
User_677,Hyundai Kona,62.0,Station_151,Chicago,2024-01-29 04:00:00,2024-01-29 05:27:00,52.53257448488719,0.7500343405308991,40.99044595574586,17.654317428764656,Night,Thursday,29.71940200562245,63.899161425123765,62.19603106163954,36.52061298064519,0.0,Level 2,Long-Distance Traveler
User_678,Chevy Bolt,75.0,Station_221,Houston,2024-01-29 05:00:00,2024-01-29 08:50:00,45.47118879513778,2.957746789429136,48.011455934007266,7.388725698983668,Morning,Sunday,56.83137688293154,89.62384238551863,289.78798435551073,26.504425571799175,6.0,Level 1,Commuter
